,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
4260,Private room,Boston,Allston,8,4.5,1,1.0,59.0,42.355148,-71.138,0101000020E610000046B6F3FDD4C851C0B29E5A7D752D4540
4261,Private room,Boston,Brighton,8,4.0,4,1.0,56.0,42.344671000000005,-71.14205,0101000020E61000006519E25817C951C09770E82D1E2C4540
4262,Private room,Boston,Allston,0,0.0,1,1.0,41.0,42.349999,-71.135525,0101000020E610000096B20C71ACC851C0FC5069C4CC2C4540
4263,Private room,Boston,Allston,0,0.0,1,0.0,60.0,42.356186,-71.13811700000001,0101000020E61000006281AFE8D6C851C083A5BA80972D4540
4264,Private room,Boston,Allston,2,0.0,1,1.0,58.0,42.355464000000005,-71.137254,0101000020E6100000B14F00C5C8C851C0E27327D87F2D4540
4265,Private room,Boston,Brighton,18,4.5,2,1.0,50.0,42.345701,-71.137376,0101000020E610000057D0B4C4CAC851C0E5982CEE3F2C4540
4266,Private room,Boston,Allston,1,0.0,2,1.0,60.0,42.352445,-71.137151,0101000020E610000047E7FC14C7C851C0C251F2EA1C2D4540
4267,Private room,Boston,Brighton,9,5.0,2,1.0,49.0,42.353671000000006,-71.145575,0101000020E61000005F07CE1951C951C095456117452D4540
4268,Private room,Boston,Allston,0,0.0,1,1.0,60.0,42.354791,-71.138539,0101000020E61000001D8EAED2DDC851C023F59ECA692D4540
4269,Private room,Boston,Brighton,9,5.0,4,1.0,58.0,42.344719,-71.14492299999999,0101000020E61000000C5C1E6B46C951C0A8A78FC01F2C4540
4270,Private room,Boston,Brighton,32,4.5,2,1.0,55.0,42.345490000000005,-71.140814,0101000020E61000006A34B91803C951C02A8C2D04392C4540
4271,Private room,Boston,Allston,16,5.0,2,1.0,50.0,42.353433,-71.13337,0101000020E61000001F11532289C851C0E129E44A3D2D4540
4272,Private room,Boston,Fenway,0,0.0,1,1.0,60.0,42.341086,-71.088252,0101000020E61000009F73B7EBA5C551C0CD8FBFB4A82B4540
4273,Private room,Boston,Fenway,2,0.0,1,1.0,57.0,42.344128999999995,-71.090509,0101000020E610000098BF42E6CAC551C0774D486B0C2C4540
4274,Private room,Boston,Mission Hill,3,4.5,1,1.0,60.0,42.332893,-71.10862,0101000020E610000042EC4CA1F3C651C09E08E23C9C2A4540
4275,Private room,Boston,Back Bay,0,0.0,1,1.0,60.0,42.347153999999996,-71.08710500000001,0101000020E61000005B94D92093C551C07A56D28A6F2C4540
4276,Private room,Boston,Fenway,0,0.0,2,1.0,45.0,42.347922,-71.092361,0101000020E6100000419B1C3EE9C551C08AC745B5882C4540
4277,Private room,Boston,Mission Hill,2,0.0,1,1.0,41.0,42.333636,-71.11103,0101000020E6100000FEB7921D1BC751C056629E95B42A4540
4278,Private room,Boston,Mission Hill,0,0.0,2,1.0,49.0,42.332101,-71.102618,0101000020E6100000C87E164B91C651C005FC1A49822A4540
4279,Private room,Boston,Mission Hill,5,5.0,1,1.0,55.0,42.334355,-71.10298900000001,0101000020E610000041B62C5F97C651C086200725CC2A4540
4280,Private room,Boston,Mission Hill,2,0.0,1,1.0,60.0,42.334548999999996,-71.102961,0101000020E6100000DCF0BBE996C651C06BF46A80D22A4540
4281,Private room,Boston,Mission Hill,3,5.0,1,1.0,55.0,42.332887,-71.101962,0101000020E6100000D3DB9F8B86C651C0BC218D0A9C2A4540
4282,Private room,Boston,Fenway,1,0.0,1,1.0,54.0,42.349144,-71.09830500000001,0101000020E610000021020EA14AC651C01DCC26C0B02C4540
4283,Private room,Boston,Mission Hill,2,0.0,1,1.0,60.0,42.332845,-71.09538,0101000020E6100000522CB7B41AC651C08DD13AAA9A2A4540
4284,Private room,Boston,Mission Hill,4,4.5,2,1.0,45.0,42.331752,-71.105599,0101000020E610000061DF4E22C2C651C0F9307BD9762A4540
4285,Private room,Boston,Fenway,5,4.5,4,1.0,60.0,42.349216,-71.099103,0101000020E6100000DFFB1BB457C651C0B69E211CB32C4540
4286,Private room,Boston,Mission Hill,2,0.0,1,1.0,55.0,42.332390999999994,-71.095828,0101000020E6100000A182C30B22C651C00C3ECDC98B2A4540
4287,Private room,Boston,Mission Hill,0,0.0,2,1.0,60.0,42.331082,-71.107186,0101000020E6100000B325AB22DCC651C0AB251DE5602A4540
4288,Private room,Boston,Mission Hill,7,5.0,1,1.0,55.0,42.33323,-71.101811,0101000020E6100000E0D7481284C651C0E605D847A72A4540
4289,Private room,Boston,Mission Hill,0,0.0,1,1.0,46.0,42.330634,-71.108913,0101000020E6100000FE463B6EF8C651C00C790437522A4540
4290,Private room,Boston,Brighton,17,5.0,2,1.0,59.0,42.359449,-71.140497,0101000020E6100000E90B21E7FDC851C03ACAC16C022E4540
4291,Private room,Boston,Allston,0,0.0,2,1.0,40.0,42.361641,-71.12389399999999,0101000020E6100000EC8A19E1EDC751C045F295404A2E4540
4292,Private room,Boston,Brighton,0,0.0,3,1.0,50.0,42.36182,-71.140113,0101000020E6100000A52F849CF7C851C0F584251E502E4540
4293,Private room,Boston,Allston,2,0.0,2,1.0,45.0,42.359774,-71.135349,0101000020E6100000F722DA8EA9C851C0BEF90D130D2E4540
4294,Private room,Boston,Allston,0,0.0,2,1.0,58.0,42.360408,-71.124386,0101000020E61000002385B2F0F5C751C0BF9B6ED9212E4540
4295,Private room,Boston,Allston,2,0.0,1,1.0,50.0,42.354919,-71.137052,0101000020E61000007D76C075C5C851C051DD5CFC6D2D4540
4296,Private room,Boston,Allston,2,0.0,1,1.0,43.0,42.35249,-71.134303,0101000020E61000004D309C6B98C851C062156F641E2D4540
4297,Private room,Boston,Brighton,0,0.0,2,1.0,55.0,42.347759,-71.14107299999999,0101000020E610000050560C5707C951C0E1F1ED5D832C4540
4298,Private room,Boston,Allston,0,0.0,1,0.0,50.0,42.355138000000004,-71.138111,0101000020E6100000F10D85CFD6C851C08EC87729752D4540
4299,Private room,Boston,Allston,0,0.0,1,1.0,58.0,42.354596,-71.138178,0101000020E6100000B5C189E8D7C851C06EA5D766632D4540
4300,Private room,Boston,Allston,0,0.0,2,1.0,50.0,42.351936,-71.134414,0101000020E6100000F9872D3D9AC851C07D24253D0C2D4540
4301,Private room,Boston,Allston,0,0.0,2,1.0,50.0,42.351022,-71.135482,0101000020E610000096CCB1BCABC851C09816F549EE2C4540
4302,Private room,Boston,Allston,2,0.0,1,1.0,60.0,42.347988,-71.139391,0101000020E6100000D5963AC8EBC851C042B3EBDE8A2C4540
4303,Private room,Boston,Allston,1,0.0,1,1.0,52.0,42.355078999999996,-71.13695899999999,0101000020E61000002579AEEFC3C851C08A3F8A3A732D4540
4304,Private room,Boston,Fenway,0,0.0,1,1.0,50.0,42.340322,-71.090961,0101000020E6100000880D164ED2C551C0FE0DDAAB8F2B4540
4305,Private room,Boston,Allston,13,5.0,2,1.0,40.0,42.360838,-71.1356,0101000020E61000009B559FABADC851C0B89388F02F2E4540
4306,Private room,Boston,Allston,1,0.0,1,1.0,55.0,42.348773,-71.135712,0101000020E61000002F6B6281AFC851C0295DFA97A42C4540
4307,Private room,Boston,Allston,0,0.0,2,1.0,50.0,42.347068,-71.135209,0101000020E6100000FE47A643A7C851C07BBE66B96C2C4540
4308,Private room,Boston,Allston,1,0.0,2,1.0,50.0,42.352684,-71.121248,0101000020E610000025ADF886C2C751C047E9D2BF242D4540
4309,Private room,Boston,Brighton,0,0.0,2,1.0,50.0,42.348048,-71.14149499999999,0101000020E61000000B630B410EC951C017B83CD68C2C4540
4310,Private room,Boston,Allston,1,0.0,2,1.0,59.0,42.351603000000004,-71.126514,0101000020E61000001D1F2DCE18C851C07616BD53012D4540
4311,Private room,Boston,Fenway,15,4.5,2,1.0,50.0,42.342766999999995,-71.087971,0101000020E6100000C5FF1D51A1C551C0F392FFC9DF2B4540
4312,Private room,Boston,Allston,5,4.5,1,1.0,45.0,42.355025,-71.137403,0101000020E6100000D4D7F335CBC851C096218E75712D4540
4313,Private room,Boston,Fenway,2,0.0,1,1.0,52.0,42.343389,-71.08832,0101000020E61000004BE5ED08A7C551C03067B62BF42B4540
4314,Private room,Boston,Brighton,0,0.0,1,0.0,50.0,42.355325,-71.138849,0101000020E61000004485EAE6E2C851C0C139234A7B2D4540
4315,Private room,Boston,Allston,6,4.0,1,1.0,59.0,42.350727,-71.14204000000001,0101000020E610000053AEF02E17C951C07F69519FE42C4540
4316,Private room,Boston,Allston,0,0.0,2,1.0,49.0,42.352952,-71.134313,0101000020E61000005F9B8D9598C851C06687F8872D2D4540
4317,Private room,Boston,Allston,1,0.0,1,1.0,58.0,42.356142,-71.137188,0101000020E6100000D5592DB0C7C851C0B35DA10F962D4540
4318,Private room,Boston,Allston,10,4.0,1,1.0,58.0,42.354993,-71.136808,0101000020E610000032755776C1C851C08BA71E69702D4540
4319,Private room,Boston,Allston,0,0.0,2,1.0,59.0,42.34763,-71.138713,0101000020E6100000ECA17DACE0C851C0E38DCC237F2C4540
4320,Private room,Boston,Fenway,16,4.5,2,1.0,60.0,42.341799,-71.096127,0101000020E6100000CE50DCF126C651C01B67D311C02B4540
4321,Private room,Boston,Allston,17,4.5,1,1.0,59.0,42.353496,-71.13756500000001,0101000020E6100000C0046EDDCDC851C027A25F5B3F2D4540
4322,Private room,Boston,Back Bay,0,0.0,1,1.0,57.0,42.345776,-71.08115600000001,0101000020E6100000F277EFA831C551C0F0DE5163422C4540
4323,Private room,Boston,East Boston,15,4.5,2,1.0,59.0,42.36655,-71.03375600000001,0101000020E6100000CD02ED0E29C251C0A52C431CEB2E4540
4324,Private room,Boston,North End,0,0.0,1,1.0,50.0,42.366523,-71.056792,0101000020E61000002AABE97AA2C351C0AC1DC539EA2E4540
4325,Private room,Boston,Fenway,0,0.0,1,1.0,55.0,42.342738,-71.088431,0101000020E6100000F73C7FDAA8C551C0588CBAD6DE2B4540
4326,Private room,Boston,South End,0,0.0,2,1.0,60.0,42.339094,-71.07900500000001,0101000020E61000001CCEFC6A0EC551C08A22A46E672B4540
4327,Private room,Boston,East Boston,2,0.0,1,4.0,49.0,42.373243,-71.036346,0101000020E6100000C9552C7E53C251C0003B376DC62F4540
4328,Private room,Boston,Fenway,2,0.0,1,1.0,56.0,42.342135999999996,-71.090099,0101000020E6100000BF99982EC4C551C06364C91CCB2B4540
4329,Private room,Boston,Fenway,17,4.5,2,1.0,50.0,42.345706,-71.089524,0101000020E6100000410DDFC2BAC551C0F7031E18402C4540
4330,Private room,Boston,East Boston,39,5.0,2,1.0,60.0,42.374967,-71.037513,0101000020E6100000310BED9C66C251C0240A2DEBFE2F4540
4331,Private room,Boston,East Boston,59,5.0,1,1.0,59.0,42.366997999999995,-71.035943,0101000020E61000004A61DEE34CC251C045D95BCAF92E4540
4332,Private room,Boston,East Boston,26,5.0,2,1.0,51.0,42.366214,-71.036089,0101000020E6100000B4AF3C484FC251C02EABB019E02E4540
4333,Private room,Boston,Charlestown,4,4.0,2,1.0,42.0,42.382143,-71.08064399999999,0101000020E610000098A7734529C551C09AB2D30FEA304540
4334,Private room,Boston,Charlestown,1,0.0,2,1.0,50.0,42.38284,-71.079513,0101000020E6100000D7A6B1BD16C551C0E2CCAFE600314540
4335,Private room,Boston,Brighton,5,4.0,2,1.0,58.0,42.344476,-71.15549,0101000020E6100000B936548CF3C951C0E22021CA172C4540
4336,Private room,Boston,Allston,4,5.0,1,1.0,40.0,42.351073,-71.126799,0101000020E6100000988A8D791DC851C01AC1C6F5EF2C4540
4337,Private room,Boston,Allston,9,4.0,2,1.0,41.0,42.347525,-71.13748299999999,0101000020E610000062307F85CCC851C06DC5FEB27B2C4540
4338,Private room,Boston,Brighton,0,0.0,1,1.0,55.0,42.353401,-71.166446,0101000020E610000033A31F0DA7CA51C0D5AF743E3C2D4540
4339,Private room,Boston,Brighton,10,4.5,2,1.0,60.0,42.355154999999996,-71.149537,0101000020E6100000AF22A30392C951C0650113B8752D4540
4340,Private room,Boston,Brighton,8,4.5,2,1.0,55.0,42.345955,-71.152751,0101000020E61000009A5B21ACC6C951C09F71E140482C4540
4341,Private room,Boston,Allston,0,0.0,2,1.0,60.0,42.352806,-71.123981,0101000020E6100000D314014EEFC751C092EA3BBF282D4540
4342,Private room,Boston,Charlestown,0,0.0,2,1.0,56.0,42.383297,-71.078417,0101000020E6100000D49CBCC804C551C0D4D347E00F314540
4343,Private room,Boston,Charlestown,1,0.0,2,1.0,47.0,42.382249,-71.078643,0101000020E6100000CC43A67C08C551C0E0F60489ED304540
4344,Private room,Boston,Allston,5,5.0,1,1.0,55.0,42.352616,-71.127705,0101000020E610000049A297512CC851C0EE056685222D4540
4345,Private room,Boston,Allston,4,5.0,2,1.0,58.0,42.360343,-71.124372,0101000020E61000007022FAB5F5C751C0D82B2CB81F2E4540
4346,Private room,Boston,East Boston,22,5.0,2,1.0,60.0,42.375859999999996,-71.037198,0101000020E6100000815EB87361C251C0F2EF332E1C304540
4347,Private room,Boston,Charlestown,3,4.5,2,1.0,43.0,42.38174,-71.077315,0101000020E6100000601F9DBAF2C451C09BC937DBDC304540
4348,Private room,Boston,Allston,0,0.0,2,1.0,45.0,42.351253,-71.13210500000001,0101000020E6100000D6A8876874C851C09ACFB9DBF52C4540
4349,Private room,Boston,Fenway,3,5.0,2,1.0,50.0,42.346264,-71.10296,0101000020E6100000F4328AE596C651C01DE4F560522C4540
4350,Private room,Boston,Charlestown,4,4.5,1,1.0,43.0,42.382449,-71.07670300000001,0101000020E61000005320B3B3E8C451C0A7B1BD16F4304540
4351,Private room,Boston,Allston,113,4.5,2,1.0,59.0,42.35528,-71.134499,0101000020E61000001096B1A19BC851C02176A6D0792D4540
4352,Private room,Boston,Charlestown,19,5.0,2,1.0,57.0,42.383907,-71.078786,0101000020E61000007D586FD40AC551C04DDA54DD23314540
4353,Private room,Boston,Allston,11,4.5,2,1.0,50.0,42.352838,-71.126012,0101000020E6100000D4B9A29410C851C09D64ABCB292D4540
4354,Private room,Boston,Allston,11,4.5,2,1.0,50.0,42.365697999999995,-71.120564,0101000020E6100000CC441152B7C751C0371B2B31CF2E4540
4355,Private room,Boston,Charlestown,2,0.0,1,1.0,51.0,42.382811,-71.078647,0101000020E61000006D3B6D8D08C551C047C66AF3FF304540
4356,Private room,Boston,Charlestown,2,0.0,2,1.0,44.0,42.383322,-71.078158,0101000020E6100000EE7A698A00C551C02DEBFEB110314540
4357,Private room,Boston,Allston,4,5.0,2,1.0,40.0,42.348284,-71.139827,0101000020E61000004206F2ECF2C851C02BDCF291942C4540
4358,Private room,Boston,Roxbury,36,4.5,2,1.0,55.0,42.33721,-71.084783,0101000020E61000006F10AD156DC551C02CF180B2292B4540
4359,Private room,Boston,Roxbury,1,0.0,1,1.0,42.0,42.317021000000004,-71.094841,0101000020E61000007A54FCDF11C651C09692E52494284540
4360,Private room,Boston,Brighton,7,4.5,2,1.0,49.0,42.343112,-71.14693299999999,0101000020E6100000016DAB5967C951C0BD6E1118EB2B4540
4361,Private room,Boston,Brighton,0,0.0,4,1.0,59.0,42.360163,-71.142542,0101000020E61000009D137B681FC951C0581D39D2192E4540
4362,Private room,Boston,Brighton,0,0.0,2,1.0,50.0,42.36251,-71.14246700000001,0101000020E61000009770E82D1EC951C08A3C49BA662E4540
4363,Private room,Boston,Roxbury,6,4.5,2,1.0,49.0,42.318505,-71.08136800000001,0101000020E610000038BC202235C551C0664E97C5C4284540
4364,Private room,Boston,Jamaica Plain,20,4.0,2,1.0,60.0,42.31315,-71.104788,0101000020E6100000D940BAD8B4C651C0075F984C15284540
4365,Private room,Boston,Allston,3,4.5,2,1.0,48.0,42.352754,-71.134212,0101000020E6100000C5AEEDED96C851C03FC4060B272D4540
4366,Private room,Boston,Mission Hill,3,4.0,4,1.0,60.0,42.331664,-71.106249,0101000020E6100000E50E9BC8CCC651C05AA148F7732A4540
4367,Private room,Boston,Mission Hill,0,0.0,2,1.0,49.0,42.334387,-71.099254,0101000020E6100000D2FF722D5AC651C0919A7631CD2A4540
4368,Private room,Boston,Brighton,12,5.0,2,1.0,60.0,42.345766999999995,-71.148848,0101000020E6100000CD04C3B986C951C09D84D217422C4540
4369,Private room,Boston,Brighton,4,5.0,2,1.0,42.0,42.357384,-71.158371,0101000020E6100000A1681EC022CA51C08D0E48C2BE2D4540
4370,Private room,Boston,Allston,8,4.5,2,1.0,51.0,42.351564,-71.134011,0101000020E61000007993DFA293C851C0B939950C002D4540
4371,Private room,Boston,Brighton,0,0.0,1,1.0,45.0,42.342005,-71.142374,0101000020E61000003F73D6A71CC951C0C408E1D1C62B4540
4372,Private room,Boston,South End,13,4.5,1,1.0,53.0,42.340598,-71.074646,0101000020E6100000BE310400C7C451C0A08A1BB7982B4540
4373,Private room,Boston,Roxbury,0,0.0,2,0.0,45.0,42.316755,-71.085394,0101000020E61000009351651877C551C018EC866D8B284540
4374,Private room,Boston,Dorchester,7,5.0,2,1.0,60.0,42.297191999999995,-71.080219,0101000020E61000002461DF4E22C551C0015130630A264540
4375,Private room,Boston,Fenway,1,0.0,2,1.0,60.0,42.345964,-71.088673,0101000020E610000072C284D1ACC551C0F3CB608C482C4540
4376,Private room,Boston,Brighton,49,5.0,2,1.0,60.0,42.358245000000004,-71.153068,0101000020E61000001B84B9DDCBC951C04E7ADFF8DA2D4540
4377,Private room,Boston,Allston,22,5.0,1,1.0,59.0,42.360445,-71.131134,0101000020E61000003259DC7F64C851C0DC80CF0F232E4540
4378,Private room,Boston,Brighton,4,4.5,2,1.0,59.0,42.359087,-71.139966,0101000020E61000005323F433F5C851C09AB51490F62D4540
4379,Private room,Boston,Allston,26,5.0,1,1.0,50.0,42.357588,-71.128546,0101000020E6100000068200193AC851C095B88E71C52D4540
4380,Private room,Boston,Brighton,35,5.0,2,1.0,49.0,42.358743,-71.140005,0101000020E6100000B21188D7F5C851C09F55664AEB2D4540
4381,Private room,Boston,Jamaica Plain,59,4.5,2,1.0,60.0,42.317538,-71.108457,0101000020E61000006D01A1F5F0C651C05E9ECE15A5284540
4382,Private room,Boston,Allston,27,5.0,2,1.0,56.0,42.353322,-71.129411,0101000020E6100000882F134548C851C0897AC1A7392D4540
4383,Private room,Boston,Mission Hill,3,3.5,2,1.0,55.0,42.332306,-71.100732,0101000020E6100000486AA16472C651C0DE21C500892A4540
4384,Private room,Boston,Roxbury,0,0.0,1,1.0,55.0,42.315413,-71.09031,0101000020E61000001D2098A3C7C551C0DBDD03745F284540
4385,Private room,Boston,Brighton,1,0.0,2,1.0,51.0,42.354929,-71.168049,0101000020E610000008C89750C1CA51C074B33F506E2D4540
4386,Private room,Boston,Allston,1,0.0,1,1.0,55.0,42.354202,-71.130218,0101000020E61000006FD6E07D55C851C0C216BB7D562D4540
4387,Private room,Boston,Allston,29,5.0,2,1.0,49.0,42.361725,-71.127162,0101000020E6100000D0D2156C23C851C0A3923A014D2E4540
4388,Private room,Boston,Jamaica Plain,18,5.0,2,1.0,50.0,42.312540999999996,-71.122463,0101000020E610000015FE0C6FD6C751C05FD4EE5701284540
4389,Private room,Boston,Allston,0,0.0,1,1.0,50.0,42.35293,-71.12954,0101000020E610000087E123624AC851C07EE36BCF2C2D4540
4390,Private room,Boston,Brighton,8,4.5,2,1.0,55.0,42.347388,-71.150987,0101000020E6100000C1C760C5A9C951C0ED82C135772C4540
4391,Private room,Boston,Charlestown,0,0.0,2,1.0,45.0,42.381446000000004,-71.079598,0101000020E6100000EEB4352218C551C05298F738D3304540
4392,Private room,Boston,Roxbury,3,5.0,2,1.0,54.0,42.328385,-71.094697,0101000020E6100000E08101840FC651C09CBF0985082A4540
4393,Private room,Boston,Brighton,11,4.5,2,1.0,60.0,42.345978,-71.15100699999999,0101000020E6100000E59D4319AAC951C05891D101492C4540
4394,Private room,Boston,Allston,34,5.0,2,1.0,47.0,42.358109999999996,-71.13404399999999,0101000020E6100000670E492D94C851C06F2F698CD62D4540
4395,Private room,Boston,Brighton,16,4.5,2,1.0,49.0,42.352965999999995,-71.16328,0101000020E6100000D105F52D73CA51C0CB4C69FD2D2D4540
4396,Private room,Boston,Mission Hill,3,5.0,1,1.0,48.0,42.331332,-71.103849,0101000020E61000003AAE4676A5C651C0240F4416692A4540
4397,Private room,Boston,Brighton,2,0.0,2,1.0,45.0,42.353439,-71.168811,0101000020E6100000200DA7CCCDCA51C0C310397D3D2D4540
4398,Private room,Boston,Allston,6,5.0,4,1.0,56.0,42.360683,-71.133042,0101000020E6100000A5BF97C283C851C0919C4CDC2A2E4540
4399,Private room,Boston,Allston,12,4.5,2,1.0,53.0,42.348092,-71.13487099999999,0101000020E6100000728BF9B9A1C851C0E7FF55478E2C4540
4400,Private room,Boston,Dorchester,11,4.5,1,1.0,60.0,42.317254999999996,-71.053855,0101000020E610000078EE3D5C72C351C00ABFD4CF9B284540
4401,Private room,Boston,Downtown,12,4.5,2,1.0,60.0,42.352548999999996,-71.06314300000001,0101000020E61000002AFEEF880AC451C0679E5C53202D4540
4402,Private room,Boston,Charlestown,75,5.0,1,1.0,41.0,42.379633,-71.061916,0101000020E610000058C6866EF6C351C0BEBD6BD097304540
4403,Private room,Boston,South Boston,7,5.0,1,1.0,41.0,42.334821000000005,-71.049212,0101000020E610000087A4164A26C351C0CB811E6ADB2A4540
4404,Private room,Boston,South Boston,38,4.5,1,1.0,49.0,42.329985,-71.057826,0101000020E6100000F2B6D26BB3C351C0D595CFF23C2A4540
4405,Private room,Boston,Dorchester,0,0.0,2,1.0,50.0,42.307522,-71.07207,0101000020E610000074417DCB9CC451C0776682E15C274540
4406,Private room,Boston,South End,5,4.5,2,1.0,50.0,42.337176,-71.07177,0101000020E61000005FB532E197C451C0807F4A95282B4540
4407,Private room,Boston,West End,1,0.0,1,1.0,60.0,42.361846,-71.068348,0101000020E6100000CF2F4AD05FC451C01E1840F8502E4540
4408,Private room,Boston,Dorchester,4,4.0,2,1.0,59.0,42.296405,-71.05540699999999,0101000020E61000000C3ECDC98BC351C079AF5A99F0254540
4409,Private room,Boston,South End,0,0.0,1,1.0,50.0,42.346188,-71.073149,0101000020E61000000CAF2479AEC451C042226DE34F2C4540
4410,Private room,Boston,Roxbury,17,5.0,2,1.0,60.0,42.326257,-71.07271,0101000020E6100000E605D847A7C451C0A88B14CAC2294540
4411,Private room,Boston,Dorchester,195,4.5,3,1.0,55.0,42.298349,-71.059104,0101000020E610000005C4245CC8C351C0ACE5CE4C30264540
4412,Private room,Boston,East Boston,59,4.5,1,1.0,57.0,42.376644,-71.031479,0101000020E6100000B1E07EC003C251C0081EDFDE35304540
4413,Private room,Boston,South End,17,4.0,2,1.0,60.0,42.338388,-71.068923,0101000020E61000004DBC033C69C451C0EFAD484C502B4540
4414,Private room,Boston,Dorchester,7,4.0,2,1.0,60.0,42.32059,-71.043756,0101000020E61000003E40F7E5CCC251C05BB6D61709294540
4415,Private room,Boston,Dorchester,29,4.5,4,1.0,60.0,42.321165,-71.070009,0101000020E61000003E5B07077BC451C057CF49EF1B294540
4416,Private room,Boston,East Boston,0,0.0,1,1.0,60.0,42.372339000000004,-71.036423,0101000020E61000009F7422C154C251C03E03EACDA82F4540
4417,Private room,Boston,Dorchester,32,5.0,2,1.0,60.0,42.309534,-71.04918599999999,0101000020E6100000F35A09DD25C351C0028063CF9E274540
4418,Private room,Boston,Dorchester,10,5.0,2,1.0,50.0,42.310579,-71.048057,0101000020E610000002D6AA5D13C351C085E97B0DC1274540
4419,Private room,Boston,East Boston,1,0.0,2,1.0,54.0,42.386407,-71.003084,0101000020E610000004C93B8732C051C005F9D9C875314540
4420,Private room,Boston,East Boston,20,4.5,4,1.0,58.0,42.384844,-71.004508,0101000020E61000008124ECDB49C051C0EA07759142314540
4421,Private room,Boston,Dorchester,0,0.0,2,1.0,43.0,42.311581,-71.063695,0101000020E6100000CC7A319413C451C00987DEE2E1274540
4422,Private room,Boston,East Boston,3,4.5,2,1.0,50.0,42.36672,-71.037357,0101000020E6100000B5519D0E64C251C0026553AEF02E4540
4423,Private room,Boston,Dorchester,5,3.0,3,1.0,55.0,42.318694,-71.056993,0101000020E610000076C6F7C5A5C351C039B709F7CA284540
4424,Private room,Boston,Dorchester,4,5.0,4,2.0,55.0,42.309496,-71.06231600000001,0101000020E61000001F813FFCFCC351C0151F9F909D274540
4425,Private room,Boston,Dorchester,6,5.0,1,1.0,46.0,42.30936,-71.06405500000001,0101000020E61000004C89247A19C451C06458C51B99274540
